corpus_author_id,name,num_citations,num_papers,i10,h_index,h_class
3669553,Diane Waggoner,8,12,0,3,L
50655751,Søren Buus,1463,87,40,20,H
34241745,Chris Varma,824,11,4,4,L
38684659,Michael Winter,1962,185,40,21,H
33275507,Eric Luis Uhlmann,2846,98,35,23,H
152937287,Thierry Cornelissen,1200,14,8,8,L
6164723,Annette Grueters,5066,187,94,39,H
93435598,Khosro Zangeneh Kamali,66,17,2,4,L
50642005,A W Martin,584,11,7,7,L
143766955,Sine Larsen,479,71,3,7,L
145742136,Dorian Pyle,970,25,3,4,L
1399788564,Niels Bjørn-Andersen,1083,132,21,16,H
1398107378,Fabiola Mejía-Rodríguez,4975,41,19,16,H
51507780,Stefan Helmstetter,14,1,1,1,L
145626014,Duncan A. Campbell,489,54,17,13,H
1701130,David A. Patterson,41769,520,252,81,H
1715999,Nigel Melville,2628,33,11,11,H
87289471,P. Udayababu,9,7,0,3,L
8201229,Poul Erik Jensen,99,11,3,4,L
121432487,John A. Gere,3,5,0,2,L
153832981,Nikos Varelas,7606,1128,185,37,H
1434797372,Olivier Tshiani Mbaya,67,1,1,1,L
50064910,Bradley Cox,1065,235,33,18,H
115959446,Darrell L. Guder,346,23,3,5,L
1404044127,Sulaiman S. Al-Khattaf,336,151,5,9,L
4747435,Theodoros Argyropoulos,1990,84,22,16,H
145096713,Christopher Peterson,3489,101,34,21,H
1875966,George W. Huber,4951,242,80,36,H
2581919,Morten Rufus Blas,673,21,7,8,L
153271112,Y. C. Loraine Tung,1304,13,9,9,L
93596685,Harvey B. Newman,6548,660,143,37,H
6772436,Hilary K. Mead,229,5,4,4,L
39058959,Gregory B. Pauly,443,26,9,9,L
143622300,Steven J. M. Jones,5819,28,22,22,H
47785195,Liang Yu,46,31,2,3,L
1405451180,Sille Obelitz Søe,12,9,0,3,L
33096450,Kathleen V. Higgins,116,21,3,7,L
1785903,Luca De Vito,258,38,6,9,L
145856018,Johannes Wittmann,2022,326,62,23,H
3472069,Lars K. Poulsen,5953,315,138,41,H
2636366,Gerhard Ersdal,120,40,3,7,L
4827082,Susan E. Swedo,6099,215,117,43,H
46303807,Giuliano Rizzardini,312,27,6,7,L
51972784,Tomasz Frueboes,6865,554,147,37,H
50420421,Gary A. Yukl,9442,95,58,37,H
2585122,Nancy D. Berkman,6386,202,44,25,H
51253251,Shasha Yuan,26,8,1,3,L
34077807,Yunwen Miao,16,8,0,3,L
114166794,T. J. Barringer,16,10,0,4,L
144102492,Robert Furneaux Jordan,829,49,20,17,H
1490540200,Matthew R. Woeste,1,1,0,1,L
1869851,Terrance Odean,8923,65,32,30,H
87216564,Taylor L. Hunt,199,22,3,7,L
3437768,Zhenhua Zou,208,24,9,9,L
66980728,Yi Guan,3909,67,28,21,H
92175405,Normaizira Hamidi,1,3,0,1,L
3067657,Ursula Hess,4686,202,66,38,H
145424542,Jeffrey L. Thomas,1900,67,30,20,H
50474061,Mingqian Huang,303,21,3,5,L
3011083,Christian Zehnder,1106,94,23,20,H
2789588,Takashi Nakamae,650,47,18,14,H
1878841,Chong You,451,33,9,9,L
7901269,David K. Hammond,1350,36,12,11,H
88327734,Disna Ratnasekera,61,12,3,4,L
4482617,Marc Besancon,9423,1318,253,44,H
118423505,Marilyn K. Gowing,451,14,4,6,L
152509685,Candan Isik,360,163,10,10,H
144173388,Diego Marcos,303,26,8,8,L
52558500,Arthur Soucemarianadin,60,31,1,4,L
46527382,Amir Sapkota,2392,56,19,17,H
46448232,Xiuzhen Zhang,493,61,19,13,H
48009222,Jeff Mcqueen,272,37,9,10,H
47684568,Xi Song,116,41,2,6,L
77346253,Hua Wei,2123,298,58,23,H
38024185,J. M. Naylor,860,4,1,3,L
115076040,Michael Bazigos,69,3,2,3,L
144932603,E. R. Watts,58,12,3,5,L
5676586,Richard M Ransohoff,32702,582,343,88,H
48885636,Simone Kauffeld,1157,253,33,20,H
80647547,Is Abubakar,4430,51,21,19,H
12292708,Matthew B Clements,12,8,0,3,L
48011170,Jahoon Koo,11,7,0,2,L
47146848,Paul D. Allison,3951,41,18,16,H
14637698,Christopher L Spitters,552,5,3,3,L
48713852,Abraham Harold Maslow,20741,121,46,25,H
1766837,Xiaojiang Peng,1186,37,15,12,H
2199012,IpKin Wong,564,97,17,13,H
47375184,Norhayati Zakuan,690,128,18,13,H
145090286,D. Warner North,395,62,12,12,H
103067557,Jorma Tuominiemi,4344,624,106,30,H
3883388,Charles S Carver,41756,463,241,81,H
1793717,Mingyi Hong,4339,197,74,31,H
2870490,Feng-hua Zhu,256,21,9,9,L
2704097,Robert L Modlin,21778,460,230,83,H
5644872,David A. Fishbain,5202,316,90,33,H
5966962,Anibal R. Diogenes,2122,91,38,21,H
119454784,Richard R. Mendenhall,839,25,12,12,H
152996577,Xiaoming Du,59,12,3,3,L
144716314,Jian Sun,13749,181,30,18,H
2853581,Beatriz de los Arcos,134,12,6,7,L
3339217,Michael Gervautz,1616,56,21,17,H
1403177467,Stephen O'rahilly,18359,274,150,63,H
144098962,Kelvin J A Davies,13917,307,161,64,H
36086728,Faxian Zhan,1678,31,9,10,H
2719533,Yoshihiko Uematsu,171,51,4,6,L
46729627,Changzhen Chen,377,58,2,5,L
1800422,Jianfeng Gao,15808,349,167,58,H
3162290,Barbara C. Tilley,12089,272,127,46,H
49648515,Vasiliki Tsakraklides,47,3,1,2,L
1700537,Shiyong Lu,4555,177,61,28,H
145629065,Andrea W. M. Evers,3029,129,58,29,H
46268735,Montserrat Vadillo,79,6,2,3,L
1410349544,W. R. Boynton,271,1,1,1,L
3862363,Matthew R. Swelstad,74,8,3,4,L
49206686,Bernadette Sharp,178,83,4,7,L
4345920,Uri Zehavi,633,128,11,11,H
1906537,Neil Jacobstein,243,22,3,4,L
153123051,Limin Fu,3202,28,9,9,L
144082452,Pedro Silva,4206,240,36,20,H
31898606,Susan V. Scott,2124,85,25,20,H
153503015,Michael. Richards,664,45,18,13,H
152584390,Andreas Psallidas,4953,530,105,31,H
35192725,Peter Hough,201,66,5,7,L
153790247,Anatoly A. Popovich,33,17,1,4,L
5747397,Jerry Puthenpurakal Abraham,3150,25,11,11,H
46871202,Helen Lam,280,39,8,8,L
48573231,Vertica Bhardwaj,297,19,7,7,L
103531428,P. Luukka,4991,630,123,33,H
5691386,Silvio Garattini,6101,992,168,34,H
6738870,Vellingiri Balachandar,236,51,6,9,L
103890341,Anna Benecke,518,217,18,12,H
2644777,Baoyan Liu,745,103,20,14,H
3004380,Glenn F Pierce,6523,210,103,42,H
1922600,Andrew J. Oswald,13920,256,107,52,H
152565600,James E. Castle,1642,247,50,21,H
2122881,Brett D Owens,5510,344,109,41,H
6382084,Gérard Bleichner,2612,124,23,17,H
1484640201,Vijitha Ananthi J Ms,16,2,1,2,L
6132671,Ioannis Prassas,760,49,16,14,H
47575083,Karla Stuebing,3513,83,50,30,H
145843578,Zheng Yan,846,165,13,12,H
144231758,Joseph Sriyal Malik Peiris,28171,506,305,80,H
3269843,Tasadduq A. Shervani,1858,19,10,10,H
114356722,Viola Sordini,6276,731,165,38,H
47844297,Donna Gregory,241,26,4,7,L
47299852,Alex Bumann,112,163,4,5,L
103136037,K. M. Roosa,20,2,1,2,L
49369758,Sayo Tsukamoto,32,5,2,2,L
80977329,Nigel Curtis,517,57,11,11,H
3583165,Kiang Hiong Tay,642,85,17,13,H
144488496,Zhengyuan Xia,1601,169,60,23,H
3026624,Deepak Vohra,80,106,1,5,L
94027236,Troy Mulholland,3021,421,73,24,H
145362131,Tiffany T.-Y. Lee,194,5,3,4,L
144377030,Sungha Park,114,48,6,6,L
145044349,Ronald Labonté,4513,372,122,37,H
6638291,Yingchao Song,411,21,7,8,L
49685114,Jae-Hyun Lee,1708,172,57,26,H
113997359,George P. Hollenbeck,464,18,6,7,L
35307070,Markus Freitag,1377,198,44,20,H
145197839,Serkant Ali Cetin,4733,436,95,35,H
1556691624,P Shaik Syed Ali,9,1,0,1,L
48022100,A. S. Zbrozek,958,7,1,3,L
47584182,Zill-i-Huma Nazli,99,15,2,5,L
2297229,Stefan Lee,1360,30,23,19,H
40541040,Yan-mei Chen,867,13,7,7,L
46334098,Weijun Qin,395,35,7,9,L
4706501,Mónica M. Kurtis,733,32,13,13,H
67024385,Azar Baradaran,299,67,8,9,L
50488694,Maryam S. Farvid,5027,39,26,19,H
32620350,Harvey G Klein,3984,347,89,29,H
31921688,Steven C Hayes,20646,442,201,73,H
38898177,Khrista Boylan,635,63,16,15,H
144774062,Fang Cheng,389,33,6,7,L
36602543,Henrik Ryden,105,9,4,5,L
143839086,A. C. Heath,4759,116,74,37,H
2623536,Jacques Drouin,8683,233,110,43,H
50076933,Jennifer Jenkins,1635,43,14,12,H
2500039,Kerry Bronnenkant,226,8,3,4,L
152408904,Bnaya Gross,14,9,0,3,L
145537874,David J. Hunter,90616,1901,987,141,H
48998441,Murray J Beuerlein,135,4,4,4,L
49984420,Chun-hui Yang,85,15,4,5,L
144312338,Francesco Navarria,1076,269,32,18,H
2248109,Sarah Catherine Eno,6365,849,145,35,H
145259070,Wei Shao,2355,174,39,24,H
1809499,Karama Kanoun,2066,178,49,27,H
34369013,João R. Sato,694,35,21,15,H
2021741,Mayank Goyal,3508,48,9,9,L
39838497,Femke Jansen,292,51,8,10,H
1419166856,Tortorici,3,2,0,1,L
153509268,Bruce A. J. Ponder,13303,209,123,57,H
9307787,Gui Xiao-lin,170,55,4,8,L
1975474,Alan W. Flake,9708,544,209,49,H
1397634067,Robert O'Connor,1665,61,26,17,H
81487082,R S Spivey,1309,6,4,5,L
122349517,Ed Newton,156,2,1,1,L
2807963,Marco Lauriola,1190,121,24,17,H
4519091,David L. Heymann,5395,192,101,40,H
119716961,Catherine M. Daily,1727,12,8,8,L
32472506,Chris Klug,501,26,3,3,L
6295640,Terry Eggenberger,198,24,5,7,L
1413742566,N. V. Adel’shina,0,11,0,1,L
144611870,Fabrice Couderc,9370,1218,239,45,H
8424600,Hai-guang Liu,110,14,4,6,L
1491338606,Qianyin Lin,229,3,2,3,L
6672832,Maryam Zahin,536,37,12,11,H
1789543,Kostadin Cholakov,96,30,3,6,L
66332008,А. К. Иорданишвили,10,64,0,3,L
10679076,Zuguo Chen,8,7,0,3,L
47644743,John G. Jones,383,119,12,11,H
145474676,Pedada Venkata Ramana Rao,983,8,3,4,L
19367560,Beryl A. Barrow,1451,26,9,10,H
36645622,Yukio Tsurumi,1776,149,23,19,H
50577432,Jeffrey M. Isner,27617,517,255,83,H
83384450,wolfthomas,2,117,0,1,L
144365875,Noah A. Smith,15560,320,193,61,H
39546574,Nikolai A. Pakhomov,22,27,0,3,L
1960857,Daniel M. Wolpert,27797,279,162,70,H
47909039,Ying Liu,1365,36,8,8,L
9900683,Osaana N Donkor,1090,70,24,17,H
1777085,John Mingers,6284,190,85,39,H
35368163,Chunxia Qin,274,41,12,11,H
116003619,Robert William Groene,12,2,0,2,L
40438077,Limin Fu,235,44,3,6,L
9991799,D K Ohashi,64,9,3,4,L
152362068,Tara Béteille,437,64,11,11,H
1737472,Marco Piccioni,177,27,8,8,L
98722321,Svenja Schumann,2440,526,68,22,H
65750752,James M. Bernstein,568,41,3,6,L
49763451,Jianming Tang,153,17,3,6,L
38542466,Xiaojie Wang,438,61,2,7,L
40577100,Parisa Najafi,94,6,2,3,L
2289918,Jonathan Eaton,8273,154,52,34,H
47507705,Arnold Mitnitski,3892,52,32,23,H
2364286,Anton Winschel,62,4,2,3,L
27017001,Tien C. Hsia,1663,76,36,21,H
120943388,Atilim Gunecs Baydin,18,9,0,3,L
2257080,Heidi S. Resnick,12479,259,174,56,H
3843897,Yu-Jiun Chan,475,59,18,13,H
87911315,Farshad Pourmalek,7018,22,19,18,H
144316818,Ming Cai,685,129,18,14,H
145905332,Kun He,135,36,4,7,L
102944965,Lea Caminada,6961,485,104,30,H
52058628,Richard Cavanaugh,10706,733,160,40,H
31796516,Peter Mildenberger,705,160,14,13,H
114695761,أحمد حسين الشياب,0,2,0,1,L
5762130,Kfir Sharabi,185,11,5,6,L
9268397,Xuehai He,13,5,1,1,L
114878053,D. Yvon,3953,167,38,22,H
47740021,Jianmin Chen,6316,37,14,12,H
98368949,Mikhail Kirsanov,1357,230,29,17,H
153219114,A Fontes,156,5,3,3,L
1892780,Barbara L. Fredrickson,25607,186,106,60,H
49528375,Haowei Wang,261,19,5,5,L
4869773,Cecile Evrin,482,6,6,6,L
40831750,Tianhe Ye,160,9,1,2,L
50545749,Rocio Vilar Cortabitarte,1279,160,28,16,H
9484371,Tom G. Farr,3016,136,25,20,H
2580756,Beth E Ebel,4223,114,46,22,H
145695887,Noore K M Alam,4275,16,12,12,H
70086444,Michele Chambers,119,8,1,2,L
119931776,Thomas Schneeweis,992,49,1,4,L
144465426,Anne S. Sinclair,197,30,7,9,L
48283804,Xianxiang Chen,17,14,1,2,L
47595909,R. Y. Zhu,3564,462,103,28,H
2657155,Vincent Vanhoucke,36783,50,26,22,H
1736211,Susan T. Ennett,5875,172,98,42,H
6099544,Frédéric B Piel,6420,65,27,24,H
47884410,Baoyin Yuan,531,30,14,13,H
5101554,Mordecai P. Blaustein,8157,319,168,43,H
143972987,Francisco Gomes,1236,35,9,9,L
8556320,Gemma A. L. Evans,65,6,3,4,L
3634628,Samia Alhabib,4474,22,14,13,H
144095927,G. Nigel Gilbert,3535,117,44,22,H
34860005,Eric H. Hobson,197,34,6,8,L
40528695,David H Smith,4972,245,97,37,H
1573570190,Rishikesh Magar,2,1,0,1,L
3256053,Harald Kienegger,93,30,2,5,L
9756299,Dezhan Tu,12,5,0,3,L
145005957,Philippe Busson,4727,617,117,32,H
1573434051,Jennifer Muehlenkamp,847,1,1,1,L
11784998,Jessica A. Florhaug,986,2,1,1,L
4026864,Bruno Hernáez,516,28,17,17,H
5670986,Richard J. Rodeheffer,14830,345,136,58,H
79600619,J M Tyrell,1315,5,5,5,L
40763200,J. H. Pain,470,20,3,4,L
2978459,Alain C. Verbeke,4395,327,69,32,H
1597160069,Dana Albaiu,24,1,1,1,L
93457545,Carl I. Steefel,697,70,17,14,H
4697802,Cecilia Elena Gerber,7328,598,121,33,H
112946418,Tanawat Limwathanagura,5,2,0,2,L
3476692,Michael Rutledge DeBaun,6254,358,160,40,H
101460456,赵德平,0,6,0,1,L
3050141,Diana Wallin,396,17,9,9,L
2185957,Byoung Wook Choi,225,41,7,9,L
37065128,Zhigang Song,990,52,19,13,H
40944995,Geoffrey Middlebrook,1,6,0,1,L
113954476,Olivier X. Leupin,49,1,1,1,L
2403904,Steven J. Barker,2463,164,44,26,H
46252092,Simon Fletcher,1336,43,4,6,L
47701144,Ajmal Khan,125,24,2,5,L
38687099,Michelle Williams,47,27,2,4,L
1961564,Marco L. Della Vedova,368,28,9,9,L
1390653120,Emmanuel Olaiya,898,237,30,16,H
20530509,Youjin Deng,65,18,2,4,L
90801714,Malcolm Alexander Barnard,522,72,10,10,H
145480642,Muhammad Azeem,678,183,24,14,H
40205044,Donald H. Parks,470,55,12,12,H
2147043,S. H. Kalisvaart,14,13,0,3,L
32852298,Anna Picinelli Lobo,218,40,5,8,L
144459118,George E. Cook,668,128,20,13,H
144630568,Paolo Giudici,2258,305,69,27,H
1391420326,Brian Quay,1,3,0,1,L
143721223,Takayuki Takahashi,520,167,14,13,H
103223265,Abdel Madjid Bouzit,7,3,0,2,L
1833023,Warren O. Haggard,1370,114,42,20,H
102474446,Â Jacques-FranÃ§ois Thisse,1056,16,9,10,H
145196719,Dirk Krücker,9561,974,252,45,H
152219263,B Nga,2,2,0,1,L
3412900,Anthony Challinor,5593,183,68,31,H
1383100353,Rishika Bhardwaj,1202,244,33,18,H
1405988450,M. G. Burke,422,1,1,1,L
152883457,Alexander A. Bankier,1222,7,3,4,L
1855550,Mario P. Vecchi,19293,52,15,15,H
114609721,Spencer R. Crew,323,9,2,2,L
49802161,Justin Beardsley,5311,27,16,15,H
2919479,Martin Usoh,3440,37,23,18,H
50115589,Agus Sutanto,102,79,2,4,L
8432529,Lingxiang Ruan,74,7,2,4,L
72787681,Marwa Ahmed Shouman,16,8,1,2,L
48099704,Mayank Jain,2965,33,13,12,H
2172131,Robert L. Wong,1817,107,29,20,H
1402689099,Neria L. Douglass,201,2,1,1,L
10444772,Bangyuan Liu,119,7,2,3,L
5957531,Paul M. Ridker,103188,1315,747,152,H
1773216,Lihong V. Wang,28731,762,395,87,H
3737695,Ponnampalam Gopalakrishnakone,2272,275,68,24,H
3623939,Marcos A. Vargas,2425,58,26,23,H
3635734,Salvatore Buontempo,7545,770,164,38,H
47987193,Hongmin Wu,54,28,1,5,L
144190132,Bora Akgun,6166,624,139,36,H
1728207,Emiliano De Cristofaro,2925,157,65,32,H
3301920,Un Yong Nahm,302,7,4,5,L
1382625683,Cédric Prieels,564,199,13,12,H
145346857,Arne Bröring,1332,62,25,20,H
48764263,A. P. Shcheglova,11,20,1,1,L
2072426,Azeem Majeed,18449,703,299,62,H
4552817,Mohammed M. Albarrak,280,9,4,5,L
46292092,Laura H Gunn,208,22,7,8,L
144715977,Kovin Naidoo,6633,80,43,27,H
35443469,Alan E. Fryer,1206,66,22,16,H
104225051,Claudia-elisabeth Wulz,6261,455,68,25,H
145478688,Charles R. Newton,5089,121,59,31,H
48564247,Martin Czub,1133,6,1,2,L
47933934,Sylvain Baize,1098,14,5,7,L
144306548,Stéphane Laurent,20024,471,154,57,H
26952440,Gil Keren,136,20,4,7,L
143917719,V. A. Shvetsov,141,25,1,2,L
2309370,Andrzej Więcek,1103,41,13,11,H
40408249,Jun Qian,1550,51,12,11,H
152621331,Yi Zhao,46,6,1,3,L
40995293,Krishna Mohan Medicherla,16,23,0,3,L
143976087,Peter Clark,5138,293,76,36,H
46519813,Michael Zheng Song,2316,75,26,20,H
5355429,Jürg M Sommer,1135,8,6,6,L
40155003,Andrew S. Dunn,2601,78,24,16,H
152706451,Mark Allen,339,9,1,2,L
4319823,Francis A. Plummer,7639,215,127,47,H
30449581,Weishun Lan,26,4,1,3,L
1838575,Sang-Chul Lee,619,92,12,11,H
6000858,Seung-Woo Cho,2539,195,62,27,H
3682261,A. I. J. Brain,1386,62,18,15,H
13651729,Edouard Coupet,1,5,0,1,L
4773439,Wanling Xie,210,8,4,4,L
5641934,Danlin Fan,5437,30,22,22,H
5244668,Teris Cheung,274,27,6,8,L
145613058,André G. Uitterlinden,73501,1198,688,130,H
8017367,Nikolaos Tsilimparis,2402,241,30,18,H
8142683,Zoltán Dörnyei,15409,163,86,51,H
143979395,Harry Wechsler,9144,325,94,40,H
35154038,Dávid Takács,564,32,6,7,L
2598044,Monika Słowińska,647,64,17,13,H
2414800,Elena Pirogova,64,16,2,6,L
7173859,Katsumi Oshitani,39,14,3,3,L
145830795,Henri Bachacou,13874,1319,270,50,H
1390117735,Carolina Pérez-Ferrer,6,4,0,2,L
5936974,Clara C. Posthuma,917,41,19,17,H
2761526,Imen Grida Ben Yahia,221,46,7,9,L
40523159,Brent R. Yates,2234,360,60,22,H
31890417,Qi Chen,1654,92,29,19,H
48088307,Anna M Butcher,36,4,1,2,L
144216213,Arthur W. Westerberg,1823,172,52,20,H
122065791,M Mckee,8484,108,51,32,H
5892532,Françoise Corbineau,3308,154,75,30,H
5354631,Yitzhak Hadar,5533,264,140,41,H
32175359,Kurtis Keller,919,28,14,13,H
121363443,Jamie Burton,350,91,12,11,H
1707453,Kenneth P. Birman,10704,332,135,41,H
6127419,Joel N Maslow,2183,110,49,24,H
90129618,Heribert Hiller,865,29,1,3,L
25302860,Deborah L. Wheeler,386,59,12,11,H
2913159,Robert B. Doorenbos,1592,13,8,9,L
47800762,Svenja Nicolin Bolten,22,6,1,2,L
3675961,Elizabeth H. Morrison,733,67,18,15,H
3951396,Ulrich Goerlach,8553,1117,235,41,H
49341124,Nancy Greenberg,275,22,5,6,L
4494046,Seth Moortgat,3037,622,103,26,H
153912461,Ken Takahashi,4469,16,9,9,L
48679770,Catherine Huraux,251,9,2,3,L
144689887,Adam Pease,2906,79,28,19,H
51118402,Jianjun Liu,568,127,11,11,H
34876963,Ariana Wyatt,7,3,0,2,L
145366815,James J. Buckley,4552,456,80,36,H
34751114,Chengnian Sun,1224,34,22,16,H
103411727,Joseph Boudreau,12800,1352,261,46,H
49213346,Catherine B. Woods,349,17,10,10,H
49239080,Eliska Prochazkova,68,13,3,3,L
3115364,Pablo A. Estévez,1543,127,29,18,H
49448708,Sivaramaiah Nallapeta,19,8,1,3,L
152575253,Jacob Linacre,5556,737,112,35,H
145366818,Jorunn Jacobsen Buckley,64,75,1,4,L
123819740,Qamar Hassan,4634,506,100,30,H
2118285,Paolo Buono,974,98,21,16,H
49104216,Kai Jia,1330,15,2,5,L
46411340,Francesco Romeo,5204,604,119,31,H
47458428,Stephen Fuller . Austin,174,131,5,6,L
38324588,Chao Wang,1305,197,41,20,H
4300841,Rebecca F Grais,4036,222,95,36,H
50333318,Paolo Gunnellini,4458,573,105,30,H
4029220,Louis M Mansky,3235,121,64,28,H
16167220,Fewzia Atik Bekkara,86,12,3,5,L
120173074,مدوار سهام مدوار سهام,0,1,0,1,L
35277226,Mathieu Herman,1279,20,12,12,H
46569335,Achim Stahl,5654,850,121,35,H
153397112,Francesco Giannone,56,10,2,4,L
2415598,Cristina Feier,1380,44,11,11,H
4148673,Bernard Kerdelhué,865,188,36,15,H
152236557,Gérald Grenier,1990,637,63,22,H
88605674,Catherine Golden,212,11,3,4,L
40960220,Nanqing Dong,171,11,5,8,L
50856400,Dermot Moran,5814,712,153,35,H
46423619,Stephen Westland,473,47,11,11,H
143910093,Jinhong Yuan,6703,406,121,37,H
6290025,Stephen J. Streatfield,2421,67,41,24,H
116921417,M Roseblade,1210,3,3,3,L
1780864,Vahid Tarokh,18347,386,144,53,H
47545045,Rahulsimham Vegesna,1934,13,4,5,L
15142105,Gerhard Lagaly,2435,200,60,27,H
48858361,David Jacques Cohen,27907,810,333,74,H
1944731,Boyd Taylor Thompson,28380,318,162,58,H
11799459,Zhenghong Bao,60,20,0,5,L
66320277,Lei-Han Tang,130,7,1,2,L
39350150,Barbara Lopes Cardozo,996,35,19,15,H
145725241,Weihua Liao,439,53,10,10,H
4477844,Oliver J. Ubeda,3120,29,18,18,H
103640151,Wesley Stone,144,4,1,3,L
1954466,Khaled Maaiuf Rabie,780,112,27,16,H
50553206,Lars Bauer,1136,100,19,16,H
2487102,Robert Jarrow,8272,322,94,39,H
50635364,Mehrdad Soumekh,1010,34,10,10,H
8602524,Shiyan Liu,32,11,0,4,L
25056820,Sina Honari,1577,24,7,8,L
50256920,Jinho Bae,269,136,4,7,L
144469104,Luis Manso,601,83,6,8,L
123231814,Michael Meyerhofer,0,2,0,1,L
3220768,Gijs van Tulder,1423,14,5,6,L
3835670,Dorothy M Adcock,1340,91,36,21,H
144891617,Nigel Bruce,2221,83,23,17,H
66203247,Janet Rossant,36650,523,294,101,H
32149466,Z. Y. Guo,209,28,3,6,L
144180040,Thomas Eichhorn,3904,533,91,28,H
3352471,Ying-Kai Liao,59,14,2,5,L
3320426,Victor R. Kebande,109,30,2,7,L
7995890,Amanda C. Cohn,2180,85,38,22,H
152441498,Jiang Bian,862,39,17,15,H
2690990,Shin-ichiro Kaneko,83,28,1,5,L
144339094,Wendy J. Graham,5018,99,51,31,H
7144892,Valesca Zwieten,69,2,1,2,L
2147198,Stefano Borgo,1794,141,39,22,H
90528893,Marco Ardolino,62,13,1,3,L
1765022,Markus Enzweiler,4929,37,24,18,H
5859553,Peter Ian Pillans,1224,173,45,20,H
152172352,David Vlahov,31290,834,488,81,H
144542869,Dawn Jackson,117,22,2,4,L
144893124,Kenneth M. Prkachin,796,32,15,14,H
48657759,Liang Tian,16,21,0,3,L
46739634,Giovanni Zevi Della Porta,4090,313,59,24,H
144330864,Alexandre Y. Poppe,1415,74,16,15,H
2522204,Irene M. Hellemans,2726,38,16,15,H
35023401,Govindasami Vivekanandhan,8,9,0,2,L
71690137,Chuyi Li,29,3,1,2,L
49054322,Peter Conrad,4045,172,51,33,H
1557920155,Patrick D. Browning,37,1,1,1,L
118139515,April Marie Ross,62,14,1,1,L
103628338,Qiang Li,3025,480,78,25,H
1582955245,Roxana Catalina,0,1,0,1,L
41177500,Gilbert A. Churchill,9051,61,28,24,H
9029230,Daniel Broschart,25,13,0,4,L
102341956,Tommaso Mancini Griffoli,232,24,8,8,L
152393250,Slawek Tkaczyk,5937,801,130,35,H
15068901,Lechen Wang,96,15,2,4,L
13032167,Hui Li,2123,74,19,14,H
72261928,Narayanasamy Arul,4,5,0,2,L
1704842,Kari Tiensyrjä,1097,39,7,9,L
2368467,Tomáš Pluskal,1236,51,17,14,H
47886109,Rachel S Hammond,100,4,1,2,L
145613092,Boja Poojary,532,93,13,12,H
117801182,Paul A. Winters,1293,68,36,21,H
143969135,Bruno J. Silva,318,39,3,6,L
113483134,John Heron,1872,37,16,14,H
5750461,Peter J. Bredenbeek,2175,46,30,23,H
2650989,Prasad S. Thenkabail,4643,223,72,35,H
50643055,Barbara Lee,313,19,6,8,L
5285843,Matthew E. S. Bracken,3093,58,30,21,H
32367085,David Shu-cheong Hui,4910,114,73,34,H
3456865,Daniel S. Putler,651,22,11,11,H
101638396,Mayasar A. H. Sultan,0,2,0,1,L
143781764,Nicholas J. Wareham,20143,190,99,60,H
72593493,Aura Codreanu,15,17,0,3,L
3475706,Jamie J. Walker,409,19,9,9,L
40540393,L. E. Coates,259,23,4,7,L
3646125,Chuanrang Zhu,3036,23,14,13,H
1397828212,Sidibe S Kany Roseline,788,1,1,1,L
9520626,Vincent Medjibe,471,36,12,11,H
143657640,Liran Levin,2748,246,75,30,H
108497219,Ann-Britt Sörensen,0,2,0,1,L
50708340,Damian Murphy,208,38,6,6,L
144976554,Manuel Rivas,27,77,0,3,L
96819771,Pingfeng Hu,49,5,1,1,L
93511799,Wolfgang Fritz,163,139,5,7,L
144911269,Hong Shang,551,72,7,9,L
35059363,Mike Aitken,1004,9,4,6,L
144552808,Ricky Nelson,1017,14,3,5,L
1838674,Dragomir Anguelov,23586,39,28,23,H
25990955,Frances M. Weaver,3736,193,75,29,H
1484534531,Stephen S. Ben-Avi,0,1,0,1,L
15855159,Jaime Estévez Varón,2,2,0,2,L
51310678,Sheng Yang,425,30,4,7,L
1397969655,B. J. Vlieg-Boerstra,657,9,7,8,L
15234331,B Ye,1,4,0,1,L
49823989,Hiromitsu Ishii,247,20,3,5,L
2780213,Peter Prettenhofer,16945,19,6,9,L
152292849,Furkan Dolek,396,173,11,11,H
143668696,Geert Leus,1267,77,29,19,H
2947080,Witold Suryn,703,92,13,12,H
113763245,Eric French,688,22,6,7,L
5502594,Gan Siaw Thing,97,3,1,2,L
145871635,Kee Chan,2371,54,33,24,H
117013621,Kunihiro Matsushita,8940,109,20,19,H
32664481,Ariel Guzmán,100,15,2,5,L
49456332,Paul H. Emmett,4944,101,5,8,L
2594173,Toni Rieger,1677,30,21,15,H
1643678065,Boudhayan Banerjee,1,1,0,1,L
49824702,James Alan Fox,518,71,17,15,H
117888693,Marcella Diemoz,6693,867,147,37,H
97573658,Ayut Nissapa,139,16,3,5,L
2776852,Colin M. Beale,1818,71,31,20,H
3263648,Vincent Dubourg,16415,41,7,7,L
112903502,P. A. R. Ade,3832,127,39,22,H
117613491,Neil Robertson,2236,113,27,18,H
143717762,V. Truong Truong,24,42,1,3,L
8340589,Ahmed Abdelhak,139,14,1,3,L
144721138,Hari Mohan,1492,282,19,16,H
123248415,Steven E. Parker,472,59,13,11,H
12216048,Yubin Cao,89,30,3,5,L
100581295,Patrick Janot,11915,1063,182,44,H
1746466,Amos Azaria,783,63,17,16,H
143769423,He Huang,4552,468,96,29,H
66591834,Afsaneh Sarabandi,2,4,0,2,L
